,artist_id,name,followers,popularity,genres,main_genre
2939,0WOBasNNoE4TJ3CV2xnUvX,Faris Adam,237245,57,"lagu timur, hipdut, maluku, dangdut, koplo, funkot, malay","Electronic, Traditional Music"
2940,7Ln5yumFjHCkeZ8bAzHUcp,Yovie Widianto,568220,69,"indonesian pop, indonesian jazz","Jazz, Pop"
2941,2yK0XmEXeIJMXxW0rD3N8f,Shabrina Leanor,64504,57,indonesian pop,Pop
2942,0rUu2qzqezBrCddX1RuUyJ,Omar Camacho,423905,78,"electro corridos, dembow belico, corrido, corridos tumbados","Latin, Traditional Music"
2943,530b8gZ5AZjVYeJwQGdSeC,Doğukan Sarıtaş,21687,47,"turkish pop, turkish hip hop","Hip Hop, Pop"
2944,1oAw6E1cuq3azV5hhHCE1N,Luis Gerardo Méndez,2132,55,"colombian pop, villancicos, retro pop, latin pop","Pop, Traditional Music"
2945,6jU2Tt13MmXYk0ZBv1KmfO,Giorgio Moroder,308901,56,"italo disco, disco",Pop
2946,5yqxD8W7WnMJQZeoBU0Q66,Dj Bountyhunter,55208,61,gabber,Electronic
2947,3ZuBEj9ppJe8GSdKaMTfMN,Nimo,1825291,72,german hip hop,Hip Hop
2948,1Taiu6ysv5t5sVhhMYYucf,Akashdeep Sengupta,83107,53,"desi pop, hindi pop",Pop
2949,6VD4UEUPvtsemqD3mmTqCR,Deorro,1273142,66,"melbourne bounce, electro house",Electronic
2950,1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,6343136,73,latin pop,Pop
2951,5sK8BsvyDl4TFA6KaBf8or,Charly Black,370632,64,"dancehall, soca","Latin, Reggae"
2952,3F2BUPEkX9IDaRYAeJN0Gh,Amo,567518,74,german hip hop,Hip Hop
2953,3IrUyDPQlQFcB5lMWhPml2,SSIO,689522,68,german hip hop,Hip Hop
2954,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,3959982,69,"pinoy hip hop, pinoy r&b, opm, p-pop, parang","Hip Hop, Pop, R&B"
2955,5pFY8yo0PDefGs7laYnNwo,Gaise Baba,150509,51,"afrogospel, gospel",Christian
2956,1mpOD8ZwHnbsryIuXWq0R1,Zeynep Bastık,2469115,65,"turkish pop, turkish hip hop","Hip Hop, Pop"
2957,0F0qHLgO0rPrxKUjv19N7z,DJ Urba,3616,49,"reggaeton chileno, reggaeton, dembow, christian reggaeton, trap latino",Latin
2958,6sBSLIunx1Je0Y2T77wpkP,Motive,1793056,75,turkish hip hop,Hip Hop
2959,0eVixEZVW2PB1UogwTWXc1,Berq,288554,67,"german indie, german indie pop, german pop","Pop, Rock"
2960,2hrppdWsJvHkX3y1yLjUTa,Mukund Suryawanshi,5947,45,"hindi pop, qawwali, haryanvi pop, hindi indie, desi pop, indian indie, bollywood, bhajan","Pop, Rock, Traditional Music"
2961,3KonOYiLsU53m4yT7gNotP,TREASURE,3775145,67,k-pop,Pop
2962,2bucjueNUx2aVTUA7zj6w7,APON,167322,58,laïko,nan
2963,49iKbKGqgn8OESkW5WduX0,Peabo Bryson,626335,62,quiet storm,R&B
2964,5VjrwmzHaE5YI54qdzIoiI,Lawrence Oyor,886335,59,"gospel, afrogospel, worship","Christian, Traditional Music"
2965,29fkrV8IuMETQBv8PgC6Lw,Mattei,32316,54,rkt,Electronic
2966,0f59qYByNYzspwAr7huTSB,Isadora Pompeo,4430507,68,"gospel, brazilian gospel, worship, devotional","Christian, Traditional Music"
2967,509YLwDnYeTaVfX0Kl6Jdn,Dendi Nata,209314,59,indonesian pop,Pop
2968,1DMI6oQrrt8rVMVN83jXA7,張哲瀚,58632,62,"gufeng, mandopop, c-pop","Pop, Traditional Music"
2969,7HBai5xymOxIWoMWvWshe1,Teriyaki Boyz,182807,60,japanese old school hip hop,Hip Hop
2970,5L6QAKAkdJIPLsNbItZ2KF,El Trono de Mexico,1521206,70,"duranguense, banda, grupera, música mexicana, norteño",Latin
2971,7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,3393761,72,"witch house, electroclash, new rave, alternative dance","Electronic, Rock"
2972,74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,4287660,71,"worship, christian, ccm, pop worship, gospel","Christian, Pop, Traditional Music"
2973,1QOmebWGB6FdFtW7Bo3F0W,Gustavo Cerati,5665815,72,"argentine rock, latin rock, rock en español, latin alternative","Latin, Rock"
2974,0ru4hXR4RJY1mikvbQKgWa,Jon Lajoie,235892,55,comedy,Pop
2975,46cVq2dwPgzPE3X1VR9TMj,Fourtwnty,3851551,70,"indonesian indie, indonesian pop, indie, malay","Pop, Rock, Traditional Music"
2976,5Wg6XnPTp0xXxFCjywwR9I,Eddie Santiago,2734716,71,"salsa, merengue",Latin
2977,5KbiLoVLLIHM5vZ0RM9WMU,Pecos & the Rooftops,236234,60,"red dirt, texas country, country",Country
2978,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,2371279,66,"alt z, electropop, pop",Pop
2979,01pQZzNIPRiVaCozNUrnyL,Los Angeles De Charly,1448352,68,"cumbia, cumbia sonidera, grupera","Latin, Traditional Music"
2980,2Tglaf8nvDzwSQnpSrjLHP,Cuco,3347453,70,bedroom pop,Pop
2981,59hLmB5DrdihCYtNeFeW1U,Glen Campbell,608352,63,classic country,nan
2982,3D04fb59z3ANxVaeHBfxtW,TAYA,208054,67,"worship, christian, pop worship, gospel","Christian, Pop, Traditional Music"
2983,74xBVPWYoSf5pvo5IkePRO,Şebnem Ferah,2599940,71,"anatolian rock, turkish pop","Pop, Traditional Music"
2984,4sEWznAKWWNcicTuLxzb6d,Nidji,3059161,69,"indonesian pop, malay, indonesian rock, indorock","Pop, Rock, Traditional Music"
2985,4KPyQxL1zqEiBcTwW6c9HE,Dương Domic,759698,64,"v-pop, vietnamese hip hop","Hip Hop, Pop"
2986,6wxh9aTFgTS4OiyYlnQBq6,Bengü,1776381,66,"turkish pop, t-pop, arabesk","Pop, Traditional Music"
2987,053tL050frPJyo9lPXTUFb,Element,782677,62,"indonesian pop, indonesian rock","Pop, Rock"
2988,0GgY7hjMoGDsX8ZDe2mwds,Soolking,6286210,71,"french rap, pop urbaine, french r&b, moroccan pop",Pop
2989,0P5X0nx1hQO7LSdmekF6xA,DJ MH,29318,55,"phonk, brazilian phonk",Hip Hop
2990,0kD8IT1CzF7js2XKM9lLLa,STARSET,1127664,66,future rock,Rock
2991,1dPSMH55yhvjYIwqCP4iDj,Luke Chiang,574873,63,"bedroom r&b, chill r&b",R&B
2992,3Z7onAknzpinUu3KtmgeZb,Avenoir,511681,67,"dark r&b, alternative r&b, r&b",R&B
2993,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,1557411,71,"opm, harana, p-pop, parang, kundiman, pinoy indie","Pop, Traditional Music"
2994,1n9EM0Y4A89vuRiA93gSS9,Kaifi Khalil,1106578,45,"desi, indian indie, sufi","Pop, Rock, Traditional Music"
2995,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,6849564,69,"opm, harana, pinoy alternative, pinoy rock, p-pop, kundiman, parang","Pop, Rock, Traditional Music"
2996,6aQfrWHwAcuY8IYItbChZh,Shinda Kahlon,954657,70,"punjabi hip hop, punjabi pop, desi, bhangra, desi hip hop","Hip Hop, Pop, Traditional Music"
2997,4XdPbkEAdTU7KDmfOCIakS,Edy Boman,33139,75,rain,New Age
2998,1hMAGfvamVXuSWBFQRFMeq,Over October,702082,60,"opm, pinoy indie, harana, parang, kundiman, p-pop","Pop, Traditional Music"
2999,3EaScgA3zh2rORlbrAL8RI,Daun Jatuh,731706,60,"indonesian indie, indonesian pop","Pop, Rock"
3000,08yjRkGm8KNsShKjtbEmt6,Hajaj,73909,59,retro soul,R&B
3001,1y46m0kIaKwnodL0ElvQIs,Salma Salsabil,371256,60,"indonesian pop, indonesian r&b","Pop, R&B"
3002,4stSxe6AbpXw3x7nRDsYVX,Remmy Valenzuela,2415488,71,"banda, norteño, sierreño, corrido","Latin, Traditional Music"
3003,2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,4402886,76,"emo, rap metal","Metal, Rock"
3004,6nxWCVXbOlEVRexSbLsTer,Flume,2523483,71,future bass,Electronic
3005,5OE8eZn0x45cNNc8GCpvmC,daniel.mp3,167227,68,dark ambient,New Age
3006,3vbKDsSS70ZX9D2OcvbZmS,Beck,1737698,66,anti-folk,Folk
3007,0YHgnSkV3S5mvSSCTRWDi5,Poor Man's Poison,646158,64,southern gothic,nan
3008,7nkLRaWHImCvWGHdNGnhVE,Ten Years After,633353,57,"blues rock, psychedelic rock",Rock
3009,4vxaQs6vK54nK89J1VtLex,PUBLIC,240013,55,indie rockism,Rock
3010,14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,5091479,79,reggaeton,Latin
3011,73A3bLnfnz5BoQjb4gNCga,BICEP,642356,61,"ambient house, electronica",Electronic
3012,6xHUXzrfhFgnIv86EBR3Ml,kai,40855,61,"uk pop, house, alt z, indietronica, uk dance, pop dance, edm, pop, dance pop","Electronic, Pop, Rock"
3013,2xtVF7p8OnfvOmTExIoknF,Tony Melendez,1889,55,"grupera, rock urbano, banda, norteño, corridos bélicos, música mexicana, corrido, musica sonorense, tejano, mariachi","Latin, Rock, Traditional Music"
3014,4IR8ZkpbyyKrqsIzchF3NB,Crossfade,1088163,61,post-grunge,Rock
3015,0fGVuq5ed21pM7iWwTcMyk,Amy Lee,550254,62,hel,Metal
3016,3inCNiUr4R6XQ3W43s9Aqi,Pavement,753652,60,"alternative rock, indie",Rock
3017,13JJKrUewC1CJYmIDXQNoH,El Cuarteto De Nos,3057810,70,"cuarteto, argentine rock, latin rock, rock en español","Rock, Traditional Music"
3018,1pHMYguhayIoXmPjoOUyu3,HAECHAN,559180,57,"k-pop, noise music, k-rock, j-rock, j-pop, k-pop boy group, k-ballad, 5th gen k-pop","Pop, Rock"
3019,1k0BkkbwTGZGBqrNWwuucL,LOSTBOYJAY,34020,58,"rally house, house","Electronic, Rock"
3020,6FfFBKjNgYYhHBiot04z1I,Rebzyyx,855853,65,hyperpop,Pop
3021,2NZD6Gqfk60GEcAAnJKVsR,Stars Music Chile,52867,55,"reggaeton chileno, chilean trap, chilean mambo","Hip Hop, Latin"
3022,5NHm4TU5Twz7owibYxJfFU,King,9383524,67,"desi hip hop, hindi hip hop, desi pop, hindi pop, hindi indie","Hip Hop, Pop"
3023,2wouN3QXejYa5tKetYdcVX,Com Truise,313170,56,"synthwave, chillwave, vaporwave",Electronic
3024,2hwy5DELim1AxB1sHPqn4y,Gotts Street Park,146049,65,british soul,R&B
3025,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,3186329,70,"pop punk, emo",Rock
3026,0LWHFUzXPTl9BDdJHDE001,hoshie star,162601,60,hyperpop,Pop
3027,6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,1212537,65,disco,Pop
3028,69xcFpmqTOmFNOL08Bxyci,Talha Anjum,3272068,68,"desi hip hop, hindi hip hop, desi","Hip Hop, Pop"
3029,5VPtDTD7IRhJ4N322GNFJj,Tomo,60577,54,"jersey club, nightcore, brazilian phonk, sexy drill, phonk","Electronic, Hip Hop"
3030,2hR4h1Cao2ueuI7Cx9c7V8,Cavetown,4475088,69,bedroom pop,Pop
3031,70DFixYAFPv4Pf9kgSfR9O,MARK,1008390,54,k-pop,Pop
3032,1lAvOODEAbUI5b51WRBbdx,Darci,291837,62,dark r&b,R&B
3033,4Fgj7fAOMYS3rMV4cUN2On,The Daughters Of Eve,154424,55,"lounge, modern indie pop, philly indie, indie pop, stomp and holler, weirdcore, pov: indie, seattle indie, indie surf, bubblegum pop","Easy Listening, Electronic, Folk, Pop, Rock"
3034,2DwbPVZ7uyW2B0AgoHuzLn,Olive Jones,32522,59,indie jazz,Pop
3035,7B4hKK0S9QYnaoqa9OuwgX,Eazy-E,7183697,66,"gangster rap, old school hip hop, west coast hip hop, g-funk","Hip Hop, R&B"
3036,5R5MLOQbI4lb7GHYioPqoN,Mindless Self Indulgence,1701502,73,"dance-punk, pov: indie",Rock
3037,0pCNk4D3E2xtszsm6hMsWr,K.Flay,653208,63,"escape room, hip pop, modern alternative rock","Electronic, Pop, Rock"
3038,3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,1078191,64,"anime, j-rock, j-pop","Pop, Rock"
3039,1n6pjRJkTY5v8RtUCAv5pi,Umair,727969,68,"desi hip hop, hindi hip hop, desi, indian indie, hindi indie","Hip Hop, Pop, Rock"
3040,4JnJjqxsTp8E5rZsyITf63,Jade LeMac,395709,69,alt z,Pop
3041,0SSbTivuMrvdqgCt7ln6jD,ICON,212598,62,"reggaeton colombiano, urbano latino",Latin
3042,1yjAx9cww4f1QuAaN3dUI2,Desireless,109628,57,"french synthpop, italo disco",Pop
3043,2zRt0sfxNnqI8gLR7d8gWt,She Wants Revenge,752636,65,"darkwave, gothic rock","Electronic, Rock"
3044,5xwugJ4uudppmOCCZateE5,Liberación,2020053,69,"grupera, cumbia, tejano, duranguense, cumbia norteña","Latin, Traditional Music"
3045,4aSlfXDn9R60UlbZEboBUy,YOVNGCHIMI,1625933,70,"trap latino, urbano latino",Latin
3046,2wZWkw5jo8P4NVonVanxYd,Ziva Magnolya,2954261,64,"indonesian pop, malay","Pop, Traditional Music"
3047,7DVSW8TAJdesr6KT5C0rZx,BloodHound Q50,183062,62,"chicago drill, drill",Hip Hop
3048,5SuRAj1A9FEHj5NxS86YAm,Shafqat Amanat Ali,5245004,69,"bollywood, sufi, hindi pop, desi","Pop, Traditional Music"
3049,3DBFIdwHuMkd0WMcOLaoQM,Weißes Rauschen HD,2341,61,sleep,Rock
3050,4dwDVC6lrMINxVBxETE1AB,Aaron Frazer,112790,64,retro soul,R&B
3051,01nUdqwuIHCHLZNP2TvYVF,Boy Wonder CF,179657,65,reggaeton,Latin
3052,0aaYORc6Zmp1SCXhRRDwNW,Jovanny Cadena Y Su Estilo Privado,1068692,61,"sierreño, banda, corrido, sad sierreño, norteño","Latin, Traditional Music"
3053,3OFUmiZcD0AWtjOYFJVpwM,Arash Buana,478494,60,indonesian pop,Pop
3054,7w9jdhcgHNdiPeNPUoFSlx,Dropkick Murphys,1359072,63,"celtic punk, celtic rock, celtic, punk, folk punk","Rock, Traditional Music"
3055,5ChF3i92IPZHduM7jN3dpg,Nicky Romero,2167074,64,"big room, edm, progressive house, electro house",Electronic
3056,0tR60pwxQ5WKjPxQcKoCQ7,Messiah,115397,61,"trap latino, dembow",Latin
3057,1oj9F8x44ah5gxYecEj8ch,NFL,11851,40,drumstep,Electronic
3058,6TVVIyd0fsRDGg6WzHKyTP,Durand Jones & The Indications,506626,64,retro soul,R&B
3059,7DxmRNDWbpskTfkfmiRd7R,Banda Clave Nueva,909590,58,"banda, norteño",Latin
3060,02da1vDJ2hWqfK7aJL6SJm,Soul Asylum,717098,56,alternative rock,Rock
3061,108moq3rq6bm1M4Ypz0J02,Intocable,4599340,75,"norteño, tejano, grupera, banda, cumbia norteña, ranchera",Latin
3062,5bWUlnPx9OYKsLiUJrhCA1,Jon Z,7264075,73,"trap latino, trap, dembow","Hip Hop, Latin"
3063,6mJII5SJlWEYnf7DY4Uywl,Rara Sekar,7882,59,indonesian indie,Rock
3064,44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,915542,58,"north carolina hip hop, trap",Hip Hop
3065,2Lm6S3Y98EHssR7Y9teg9G,High Quality,397,53,riddim,Reggae
3066,099J9XcZ0A8kXtBANb5WCs,Durand Jones,31894,60,retro soul,R&B
3067,7cLnKyXKfZJN3EAKlrCrhZ,Bloodhound Lil Jeff,354643,67,"chicago drill, drill",Hip Hop
3068,2fqPOGxG12nEERj8YG7p22,Catch Your Breath,263426,63,metalcore,Metal
3069,5IbEL2xjRtKsunfmsahLuO,$NOT,1564432,64,"cloud rap, florida rap, underground hip hop",Hip Hop
3070,6r92NGrlnmNvFJA9Kl0PAx,Juanpa Salazar,495415,60,"corrido, corridos bélicos, corridos tumbados",Traditional Music
3071,4PY2xnTu90K0hvkgcljRJl,Deepthi Suresh,165046,70,"tamil pop, tamil dance, kollywood",Pop
3072,7d3WFRME3vBY2cgoP38RDo,Lil Skies,5295155,67,melodic rap,Hip Hop
3073,6RuutbNl5ny8LAf1uSK3fS,CEO Trayle,85800,56,memphis hip hop,Hip Hop
3074,2TSslwx9J30KElgEr68sdv,Los Alegres Del Barranco,1544473,70,"corrido, corridos bélicos, sierreño, norteño",Traditional Music
3075,59Ih0XIAzMXq7Yf9ny3u5t,El Chapo De Sinaloa,2640134,65,"banda, norteño, ranchera, grupera, duranguense, mariachi","Latin, Traditional Music"
3076,46HzS7yz0c9udVwtbHk1sx,Cochise,873614,62,rage rap,Hip Hop
3077,5XxL3trG0x8T7rJeYHyEbQ,LYAN,920,53,"latin r&b, reggaeton, chilean trap, dembow, urbano latino, trap, latin house, chilean mambo, trap latino, mambo","Hip Hop, Latin, R&B"
3078,1JPZHb1qziDJ05n0a1OvfW,NEEKA,10328,57,"funky house, disco house, house, tropical house, nu disco","Electronic, Pop"
3079,1yzwPGlvrRLlhYkCRYde5z,Vignesh Shivan,69700,68,"kollywood, tamil pop, tamil dance",Pop
3080,6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,1147741,62,folk pop,Pop
3081,34nbQa7Hug9DYkRJpfKNFv,T3R Elemento,5682594,71,"corrido, corridos tumbados, sierreño, sad sierreño, banda, corridos bélicos, norteño, música mexicana","Latin, Traditional Music"
3082,11k3Y6uyixbyGfgPl8qZTZ,raissa anggiani,1195063,63,"indonesian lo-fi pop, indonesian pop",Pop
3083,1on7ZQ2pvgeQF4vmIA09x5,Charlie Brown Jr.,9391856,77,"brazilian rock, mpb, brazilian pop","Latin, Pop, Rock"
3084,2lJ6K4PTrrweXhRiqh1CZE,SUPER-Hi,44565,59,"uk contemporary r&b, tropical house, scandipop, nz pop, uk pop, german dance, deep house, pop dance, edm, belgian edm","Electronic, Pop, R&B"
3085,1v5bOzXbhrQ57qSvRwGA6s,The Irrepressibles,234508,58,baroque pop,Pop
3086,2ISiyx4DLCMAMBCvPesCoq,JONY,2097702,69,"russian dance, russian pop","Electronic, Pop"
3087,3SB4jbHhsv6NQTh7ZT5GzS,TkN,51030,59,"brazilian trap, trap funk, trap, brazilian hip hop","Hip Hop, R&B"
3088,2NMYOlZHIEsSq7pp5jBjic,Kizzy,227487,70,"brazilian trap, trap funk, trap, brazilian hip hop","Hip Hop, R&B"
3089,12PSlydMSjEHzSCj9X5qv7,Baby Bash,1077990,64,"chicano rap, latin hip hop, pop rap, southern hip hop, texas latin rap, urban contemporary","Hip Hop, Latin, Pop, R&B"
3090,6uskWv5K2FA0YOAYr7JOUz,Shalmali Kholgade,583089,63,"bollywood, desi, hindi pop",Pop
3091,3tB8VKd0rtEnc9x8l78ymo,Sabi,9508,56,"r&b, idol, post-teen pop, electropop, urban contemporary, pop, hip pop, australian hip hop, dance pop, girl group","Hip Hop, Pop, R&B"
3092,5Rs4gTYf15iES8jXZqhx2L,Mc Ws da leste,58107,58,"brazilian funk, funk de bh",R&B
3093,0iZz25uH5PLaShpqq84uYv,Papatinho,578636,62,"brazilian hip hop, brazilian trap",Hip Hop
3094,2uBR4Yh27WB4rn7t3c4uCX,Erika Lundmoen,206572,56,"russian alt pop, zhenskiy rep","Hip Hop, Pop"
3095,5ghnxpW47ojtLHHyTLdxdY,Witt Lowry,611602,58,indie pop rap,Pop
3096,6Wlvsn3IPHiZwAv02lB5eC,Ícaro e Gilmar,872307,80,"sertanejo, sertanejo universitário, agronejo, sertanejo tradicional","Country, Latin"
3097,3sMYEBy0CZFxedcnm9i9hf,Frankie J,629326,59,"hip pop, pop rap, southern hip hop, urban contemporary","Hip Hop, Pop, R&B"
3098,4mBxoO0pAcMbAwuTcrcLMc,Alisha Chinai,2248607,66,"bollywood, desi, hindi pop, desi pop",Pop
3099,5x0OHHY63e9ikyPpyUUrst,Amira Eldine,2559,49,deep house,Electronic
3100,2aYJ5LAta2ScCdfLhKgZOY,Cobra Starship,529698,59,"neon pop punk, pop punk, post-teen pop","Pop, Rock"
3101,0cuW2lF0YWb9VUyHOnvnsO,Jenn Johnson,223635,67,"worship, christian, ccm","Christian, Traditional Music"
3102,4jEwTCIHu0hdDbamxScpou,lucidbeatz,254564,64,"nightcore, cloud rap, experimental hip hop, psychedelic hip hop, phonk, dark r&b, stutter house, instrumental hip hop, jazz rap, trap soul","Electronic, Hip Hop, Jazz, R&B"
3103,4bJh7sMPcVRiqe5jlnsWQV,DELLAFUENTE,1179446,69,"flamenco urbano, flamenco","Pop, Traditional Music"
3104,4cdmVPqOs2GXPoP4qJHJXv,DJ Cayoo,98117,57,"brazilian funk, funk de bh, funk carioca",R&B
3105,2h5Ha0ZiMFmOQD3iYcSXsy,KayBlack,4342035,76,"brazilian trap, trap funk, trap, brazilian hip hop","Hip Hop, R&B"
3106,3wZBspj86lRk2XLf4gfnSE,Shruti Pathak,561566,62,"gujarati garba, bollywood, gujarati pop, desi","Pop, Traditional Music"
3107,0KcbRunfjZHfwEnEgd1Dy6,Murillo e LT no Beat,521849,74,"trap funk, brazilian funk, funk consciente, brazilian trap","Hip Hop, R&B"
3108,30Hiyu8fW3upjYdoXoXy8i,RUXN,83673,63,"brazilian trap, trap funk, trap","Hip Hop, R&B"
3109,1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,13676238,79,"marathi pop, bollywood, devotional, bhajan, desi, tamil dance, hindi pop","Pop, Traditional Music"
3110,3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,21135046,84,"bollywood, hindi pop, desi",Pop
3111,1nXS8JvKsTNSGw75Axv6rm,Mansur,167866,69,turkish hip hop,Hip Hop
3112,0sKY9AcBdiGx4FbFbQsXoX,EMIN,312392,64,russian pop,Pop
3113,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,13462029,71,"opm, pinoy indie, harana, p-pop, kundiman, parang","Pop, Traditional Music"
3114,1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,2056277,61,"comedy rap, indie pop rap, pop rap","Hip Hop, Pop"
3115,6vNAKgK5d74N1I0zTxRPDp,Tream,473684,70,techno remix,Electronic
3116,5W2dGRPmYetOpUIpErUtD3,Organize,1248006,71,"turkish hip hop, drill",Hip Hop
3117,1AAfkmCFRTSDg18GQ3itgl,DJ Katch,28840,56,"basshall, moombahton","Hip Hop, Latin"
3118,3rfM2cGqF6DB0kUyytMkXx,Orochi,8890692,77,"brazilian trap, brazilian hip hop, trap funk, trap","Hip Hop, R&B"
3119,468Ift2ngwSQzitOIDjgQO,ProdSmile,4653,54,"trap funk, brazilian trap","Hip Hop, R&B"
3120,0exzbS39cCP4QA6Alb0pGm,Lu & Rayane,14490,56,"sertanejo, sertanejo universitário",Latin
3121,1ykothWH0xl8drRyJWuw7I,Ñejo & Dalmata,2034774,65,reggaeton,Latin
3122,2Yf4MRVpt0rcAd5y5h5ph1,Caralisa Monteiro,649288,65,"bollywood, hindi pop, desi",Pop
3123,2UwDJeoMqYers5Jmm75zm2,Antara Mitra,2213292,69,"bollywood, hindi pop, desi",Pop
3124,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2311669,73,"pagode, samba",Latin
3125,26T4yOaOoFJvUvxR87Y9HO,Bethel Music,2263825,73,"worship, christian, pop worship, ccm","Christian, Pop, Traditional Music"
3126,7l1AEP7z8ERNZzknXqPUFT,ERAY067,305752,70,turkish hip hop,Hip Hop
3127,4xd7mLI7urqrxELaXhAvzw,Shekhar Ravjiani,2845864,71,"bollywood, hindi pop, desi",Pop
3128,14jVHWj9dqpLhs8hHEMnyJ,MC 2jhow,19531,56,"brazilian funk, funk carioca, brega funk",R&B
3129,3tN4jv8IaO9UAKTWqpXaV4,Mia Julia,169824,60,"schlagerparty, schlager",Pop
3130,5VJN4jB6PqqEg4kJiAj6Eu,Renée Elise Goldsberry,81360,66,musicals,Pop
3131,4LbuSjHhhAddvN44qXpRJo,Amaia Montero,1290509,59,"latin arena pop, latin pop, spanish pop, spanish pop rock","Pop, Rock"
3132,6LC8g4SRSqJ4zm6sQeutFZ,Jaziel Avilez,387926,63,"corrido, corridos bélicos, corridos tumbados, sierreño",Traditional Music
3133,60XHOAhvEBiV6BGBOv8ClM,La Joaqui,2385056,68,"rkt, turreo","Electronic, Latin"
3134,0my6Pg4I28dVcZLSpAkqhv,El Fantasma,6472508,71,"corrido, banda, norteño, corridos bélicos, sierreño, música mexicana, ranchera","Latin, Traditional Music"
3135,2uSwBbWqsXgoMYQjynmwQ7,Di Propósito,783640,68,"pagode, samba",Latin
3136,68PYmgkbRP1qZnEWOry7sB,Chefin,3772579,69,"brazilian trap, trap funk, trap, brazilian funk, brazilian hip hop","Hip Hop, R&B"
3137,4IKVDbCSBTxBeAsMKjAuTs,Armaan Malik,23552857,74,"bollywood, hindi pop, kannada pop, tollywood, telugu pop",Pop
3138,17EAWIoXAMU9Vo9xRrdZQ0,AKDO,445455,74,"turkish hip hop, turkish pop","Hip Hop, Pop"
3139,3UfwtvPZZea2HHwI23VtKP,MC Vine7,133222,65,"brazilian funk, funk consciente, trap funk",R&B
3140,5NDMothbpdpq2xHqSjrrWn,Faith Evans,1858464,67,r&b,R&B
3141,5x2zeeLVXEDaMHRaRmH3FD,Vou Zuar,195318,68,"pagode, samba",Latin
3142,4KpdqBDU2C5gB3vhdojuqA,Chorus - Mulan,8709,58,movie tunes,Easy Listening
3143,3UUJfRbrA2nTbcg4i0MOwu,Original Broadway Cast of Hamilton,620759,77,musicals,Pop
3144,3OD23Cv3fYtv2AlHdTfYPN,Wanda Herrans,1980,59,musicals,Pop
3145,6VOn8xBJH73S7DN8VBAoaN,Deejhay RB,101090,58,"brazilian funk, funk consciente, trap funk",R&B
3146,21ELc2P2rA3Cu6xw3VWqvv,Mc Kadu,1830702,72,"brazilian funk, funk consciente, trap funk",R&B
3147,6jBww4kwlSrjaNYP7AQPtX,Borges,2003545,67,"brazilian trap, trap funk, trap, brazilian hip hop","Hip Hop, R&B"
3148,5ZEAzHE2TzAwUcOj6jMIgf,Donny Osmond,121139,57,bubblegum pop,Pop
3149,4cgBCGxtlfap2g6jveB7du,Afgan,3618899,72,"indonesian pop, malay, indonesian r&b","Pop, R&B, Traditional Music"
3150,6sW5k31iA8sTy0i2goUKF9,Oldilla,742740,64,"funk consciente, brazilian funk, trap funk",R&B
3151,1iIxNEvPPmdFIIP0tdpw6G,Los Cadetes De Linares,3455078,73,"norteño, corrido, ranchera, bolero, banda, grupera, música mexicana","Latin, Traditional Music"
3152,1EPZusBDP8yewhsaKtwktz,ALIZADE,613856,59,turkish hip hop,Hip Hop
3153,0IoWUuXfqpkfpxBRzthHU4,Codiciado,1032503,67,"corrido, corridos bélicos, corridos tumbados, banda","Latin, Traditional Music"
3154,58oPVy7oihAEXE0Ott6JOf,Eve,2671829,69,"anime, j-pop, j-rock, vocaloid, japanese indie","Electronic, Pop, Rock"
3155,5kKzlgNRX8FgC6Bni5DNNC,Dj Victor,620354,67,"brazilian funk, funk consciente, trap funk",R&B
3156,6y5amJcTjeDgLXIjtQLMst,SAYGRACE,245552,58,r&b,R&B
3157,642h5sVW7rt43WPfEHkL1k,Diana Rivera-Herrans,7001,52,musicals,Pop
3158,6wxfx1yhyqjCPYwwxJktR2,King Gnu,4155589,71,"j-pop, anime, j-rock","Pop, Rock"
3159,3cR4rhS2hBWqI7rJEBacvN,Leslie Odom Jr.,381403,76,musicals,Pop
3160,7urq0VfqxEYEEiZUkebXT4,112,1408932,68,r&b,R&B
3161,7HV2RI2qNug4EcQqLbCAKS,Keala Settle,203683,66,musicals,Pop
3162,62C5P1caRIK12ndTkzNJjA,Noemi,702150,59,"italian adult pop, italian pop",Pop
