vendor_number,vendor_name,brand,description,purchase_price,actual_price,volume,total_purchase_qty,total_purchase_dollars,total_sales_qty,total_sales_dollars,total_sales_price,total_excise_tax,fright_cost,gross_profit,profit_margin,stock_turnover,sales_to_purchase_ratio,unsold_inventory_value,unit_price,order_size
4466,AMERICAN VINTAGE BEVERAGE,5215,TGI Fridays Long Island Iced,9.41,12.99,1750.0,4923,46325.4,4651,60416.5,41542.0,8548.96,793.91,4748.19,7.8591,0.944749,1.30418,12600508.8,9.409993906154783,medium
4466,AMERICAN VINTAGE BEVERAGE,5255,TGI Fridays Ultimte Mudslide,9.35,12.99,1750.0,6215,58110.2,6096,79187.0,51180.6,11204.3,793.91,9078.6,11.4648,0.980853,1.3627,6915113.8,9.349991954947706,medium
4550,KLIN SPIRITS LLC,3209,Hammer & Sickle Vodka,14.07,19.99,750.0,5733,80663.3,5710,114143.0,80379.8,4500.41,531.5,28447.7,24.9229,0.995988,1.41505,1855255.9000000001,14.069998255712543,medium
4692,KOBRAND CORPORATION,5396,Tia Maria Coffee Liqueur,12.14,19.99,750.0,5937,72075.2,5800,106146.0,64322.9,4569.76,9139.38,20361.7,19.1827,0.976924,1.47271,9874302.4,12.140003368704733,medium
4692,KOBRAND CORPORATION,6864,St Francis Chard,5.51,13.99,750.0,12283,67679.3,12155,127023.0,57602.8,1355.2,9139.38,48849.4,38.457,0.989579,1.87684,8662950.4,5.509997557599935,large
4692,KOBRAND CORPORATION,8072,Taittinger Brut La Francais,24.99,44.99,750.0,4832,120752.0,4465,173745.0,82064.1,497.59,9139.38,43356.7,24.9542,0.924048,1.43886,44315984.0,24.990066225165563,medium
4692,KOBRAND CORPORATION,8627,Jadot Beaujolais Villages,5.47,9.99,750.0,23791,130137.0,23741,222472.0,72119.0,2656.39,9139.38,80539.3,36.202,0.997898,1.70952,6506850.0,5.470009667521332,large
4692,KOBRAND CORPORATION,8744,Jadot Bourgogne Pinot Noir,12.32,17.99,750.0,2807,34582.2,2783,50669.2,32119.4,308.63,9139.38,6638.92,13.1025,0.99145,1.46518,829972.7999999999,12.319985749910936,small
4692,KOBRAND CORPORATION,11915,Sequoia Grove Cab Svgn,19.6,32.99,750.0,2867,56193.2,2050,65067.5,34683.1,227.79,9139.38,-492.869,-0.757474,0.715033,1.15792,45909844.4,19.599999999999998,small
4692,KOBRAND CORPORATION,12181,Cakebread Chard,24.48,35.99,750.0,5742,140564.0,5188,194360.0,78452.1,578.87,9139.38,44077.7,22.6784,0.903518,1.38271,77872456.0,24.47997213514455,medium
4692,KOBRAND CORPORATION,18507,Cakebread Cab Svgn,44.51,64.99,750.0,1786,79494.9,1695,110158.0,60960.6,188.38,9139.38,21335.4,19.368,0.949048,1.38573,7234035.899999999,44.51002239641657,small
4692,KOBRAND CORPORATION,19962,St Francis Merlot,9.86,17.99,750.0,3694,36422.8,3536,56057.6,31997.8,392.69,9139.38,10102.7,18.022,0.957228,1.53908,5754802.4,9.859989171629671,small
4692,KOBRAND CORPORATION,21032,Taylor Fladgate 10-Yr Tawny,15.12,25.99,750.0,2992,45239.0,2991,72904.1,54756.6,330.67,9139.38,18195.0,24.9574,0.999666,1.61153,45239.0,15.119986631016042,small
4692,KOBRAND CORPORATION,21033,Taylor Fladgate 20-Yr Tawny,26.89,41.99,750.0,2381,64025.1,2272,91592.3,69312.8,251.09,9139.38,18176.7,19.8453,0.954221,1.43057,6978735.899999999,26.890004199916,small
4692,KOBRAND CORPORATION,21864,Dom Carneros Brut,15.23,22.99,750.0,2551,38851.7,2513,65147.9,37467.6,279.06,9139.38,16877.7,25.9068,0.985104,1.67683,1476364.5999999999,15.229988239905918,small
4848,LAIRD & CO,4522,Lairds Apple Jack,10.06,13.99,750.0,3708,37302.5,3699,56976.5,41833.8,2915.61,1043.69,15714.7,27.5811,0.997573,1.52742,335722.5,10.060005393743257,small
4848,LAIRD & CO,33331,Moletto Prosecco Della Marc,10.73,15.99,750.0,7340,78758.2,7236,65065.6,17122.0,811.01,1043.69,-15547.3,-23.8947,0.985831,0.826144,8190852.8,10.73,medium
4950,LATITUDE BEVERAGE COMPANY,14240,Ninety+Cellars Lot 2 Svgn Bl,5.36,8.99,750.0,13045,69921.2,12614,115067.0,39531.6,1409.84,1610.0,42125.8,36.6099,0.966961,1.64566,30136037.2,5.359999999999999,large
4950,LATITUDE BEVERAGE COMPANY,14805,Ninety+Cellars Lot 23 Malbec,5.8,8.99,750.0,9681,56149.8,9019,85790.8,34954.3,1006.5,1610.0,27024.5,31.5005,0.931619,1.52789,37171167.6,5.800000000000001,medium
4950,LATITUDE BEVERAGE COMPANY,16320,Ninety+Cellars Lot 42 Pnt Gr,5.84,8.99,750.0,7634,44582.6,7395,69633.0,28070.6,825.48,1610.0,22615.0,32.4774,0.968693,1.56189,10655241.4,5.840005239717055,medium
4950,LATITUDE BEVERAGE COMPANY,16749,Ninety+Cellars Lot 50 Prosco,7.53,10.99,750.0,5223,39329.2,4681,39554.2,10812.5,524.66,1610.0,-1909.66,-4.82796,0.896228,1.00572,21316426.4,7.530001914608462,medium
4950,LATITUDE BEVERAGE COMPANY,16877,Ninety+Cellars Lot 53 Cab Sv,6.16,8.99,750.0,6098,37563.7,5743,56539.6,24963.7,640.05,1610.0,16725.8,29.5825,0.941784,1.50517,13335113.499999998,6.160003279763856,medium
5270,MANGO BOTTLING INC,7849,Tooters Apple-tini 15 Pk,7.8,9.99,375.0,6224,48547.2,5863,53213.4,27990.2,2302.61,1034.42,1329.14,2.49775,0.941999,1.09612,17525539.2,7.8,medium
5270,MANGO BOTTLING INC,7867,Tooters Red-diculous 15 Pk,7.68,9.99,375.0,7528,57815.0,7037,64000.6,29491.6,2764.82,1034.42,2386.35,3.72863,0.934777,1.10699,28387165.0,7.679994686503719,medium
5270,MANGO BOTTLING INC,7917,Tooters Ala-Bama Slama 15 Pk,6.92,9.99,375.0,7300,50516.0,6824,62041.8,29409.7,2681.25,1034.42,7810.09,12.5884,0.934795,1.22816,24045616.0,6.92,medium
5270,MANGO BOTTLING INC,7931,Tooters Blu-D Kamikazi 15 Pk,6.47,9.99,375.0,7362,47632.1,6925,63035.8,29000.1,2721.01,1034.42,11648.2,18.4787,0.940641,1.32339,20815227.7,6.469994566693833,medium
5455,MARSALLE COMPANY,3376,Tommy Guns Vodka,31.99,39.99,750.0,1973,63116.3,1967,77268.3,62012.2,1551.05,937.21,11663.8,15.0952,0.996959,1.22422,378697.80000000005,31.990015205271163,small
5992,MCCORMICK DISTILLING CO,2912,Platte Valley KY Moonshine,12.87,16.99,750.0,3453,44440.1,3346,56848.5,45890.0,2638.6,1567.85,8201.98,14.4278,0.969012,1.27922,4755090.7,12.869997103967563,small
5992,MCCORMICK DISTILLING CO,3663,Tarantula Azul Tequila,10.76,13.99,750.0,4845,52132.2,4749,66438.5,47803.8,3742.52,1567.85,8995.94,13.5403,0.980186,1.27442,5004691.199999999,10.76,medium
5992,MCCORMICK DISTILLING CO,3880,360 Double Chocolate Vodka,11.76,15.99,750.0,2777,32657.5,2038,27094.6,14586.1,1605.22,1567.85,-8735.97,-32.2425,0.733885,0.829659,24133892.5,11.759992797983436,small
5992,MCCORMICK DISTILLING CO,5042,Tequila Rose Liqueur,10.68,13.99,750.0,6373,68063.6,6162,92026.4,58024.1,4854.97,1567.85,17539.9,19.0597,0.966892,1.35206,14361419.600000001,10.679993723521106,medium
6213,MHW LTD,2482,Clase Azul Reposado Tequila,78.73,99.99,750.0,1424,112112.0,1054,95499.5,79331.2,831.32,9621.58,-27065.0,-28.3404,0.740169,0.851826,41481440.0,78.73033707865169,small
6213,MHW LTD,3679,Chopin Vodka,14.49,19.99,750.0,8613,124802.0,8444,182524.0,120930.0,6653.28,9621.58,41446.3,22.7074,0.980379,1.4625,21091538.0,14.48995704168118,medium
6213,MHW LTD,4804,Rhum Barbancourt RSV Special,12.14,16.99,750.0,6457,78388.0,6206,112489.0,56160.4,4889.39,9621.58,19590.0,17.415,0.961127,1.43503,19675388.0,12.14000309741366,medium
6213,MHW LTD,5221,RumChata Liqueur,8.59,11.99,375.0,10557,90684.6,10355,122544.0,75001.1,4063.01,9621.58,18174.7,14.8312,0.980866,1.35132,18318289.200000003,8.589997158283603,medium
6213,MHW LTD,5259,Blue Chair Bay Coconut Rum,13.38,16.99,750.0,3631,48582.8,3554,61308.5,42267.5,2800.62,9621.58,303.48,0.495006,0.978794,1.26194,3740875.6,13.380005508124485,small
6213,MHW LTD,5921,RumChata Liqueur,14.81,21.99,750.0,17419,257975.0,17317,363395.0,188151.0,13638.3,9621.58,82159.6,22.6089,0.994144,1.40864,26313450.0,14.809977610655032,large
6213,MHW LTD,5929,RumChata Liqueur,34.88,44.99,1750.0,3767,131393.0,3224,130098.0,96065.2,5926.79,9621.58,-16843.6,-12.9469,0.855853,0.990143,71346399.0,34.88001061852933,small
6213,MHW LTD,8040,Bols Blue Curacao,6.01,7.99,750.0,13654,82060.5,13434,119789.0,65606.2,10580.6,9621.58,17526.0,14.6307,0.983887,1.45976,18053310.0,6.009997070455544,large
6213,MHW LTD,8312,Bols Curacao Orange,5.71,7.99,750.0,12900,73659.0,12725,109770.0,27168.2,10021.3,9621.58,16467.9,15.0022,0.986434,1.49024,12890325.0,5.71,large
6213,MHW LTD,8652,Grande Absente Absinthe,39.84,50.99,750.0,909,36214.6,884,47355.2,41884.2,697.58,9621.58,821.442,1.73464,0.972497,1.30763,905365.0,39.84004400440044,small
6213,MHW LTD,8658,Absente 'Absinthe Refined',24.28,33.99,750.0,1854,45015.1,1688,61679.1,54383.1,1331.85,9621.58,5710.57,9.25852,0.910464,1.37019,7472506.6,24.279989212513485,small
6359,OLE SMOKY DISTILLERY LLC,1738,Ole Smoky Moonshine Cherries,14.72,19.99,750.0,5806,85464.3,5732,109617.0,78397.1,4517.96,1922.0,17712.4,16.1585,0.987255,1.2826,6324358.2,14.719996555287635,medium
6359,OLE SMOKY DISTILLERY LLC,5858,Ole Smoky Apple Pie Moonshin,1.58,1.99,50.0,36494,57660.5,35639,70921.6,6708.29,1869.05,1922.0,9470.04,13.3528,0.976572,1.22999,49299727.5,1.5799994519647065,large
6359,OLE SMOKY DISTILLERY LLC,5903,Ole Smoky Hunch Punch Moonsh,1.59,1.99,50.0,37220,59179.8,35141,69930.6,6869.48,1843.46,1922.0,6985.33,9.98895,0.944143,1.18166,123034804.2,1.59,large
6785,PALM BAY INTERNATIONAL INC,1817,Irishman Founders RSV Whisky,16.79,21.99,750.0,2775,46592.2,2772,60188.3,50551.7,2186.52,13605.4,-2195.9,-3.64838,0.998919,1.29181,139776.59999999998,16.78998198198198,small
6785,PALM BAY INTERNATIONAL INC,6390,Chamucos Blanco Tequila,31.74,39.99,750.0,1097,34818.8,830,28211.7,24574.8,654.8,13605.4,-20867.3,-73.9668,0.756609,0.810244,9296619.600000001,31.740018231540567,small
6785,PALM BAY INTERNATIONAL INC,6572,Ch Greysac,11.76,17.99,750.0,4700,55272.0,4676,82308.2,44104.0,520.01,13605.4,12910.8,15.6859,0.994894,1.48915,1326528.0,11.76,medium
6785,PALM BAY INTERNATIONAL INC,6586,Citra Montepulciano,6.7,10.99,1500.0,5863,39282.1,5834,63120.7,31599.8,1304.54,13605.4,8928.61,14.1453,0.995054,1.60686,1139180.9,6.7,medium
6785,PALM BAY INTERNATIONAL INC,6937,Cavit Pinot Grigio,6.75,9.99,1500.0,88752,599076.0,87974,945345.0,164272.0,19771.3,13605.4,312892.0,33.0982,0.991234,1.57801,466081128.0,6.75,large
6785,PALM BAY INTERNATIONAL INC,8386,Dry Sack Sherry,9.85,13.49,750.0,4705,46344.2,4686,63214.1,41778.5,3692.76,13605.4,-428.28,-0.677506,0.995962,1.36401,880539.7999999999,9.849989373007439,medium
6785,PALM BAY INTERNATIONAL INC,8837,Santa Rita 120 Cab Svgn,4.13,5.99,750.0,9350,38615.5,9273,55545.3,25068.1,1033.75,13605.4,2290.61,4.12386,0.991765,1.43842,2973393.5,4.13,medium
6785,PALM BAY INTERNATIONAL INC,12203,Cavit Prosecco Lunetta,6.84,9.99,187.0,8258,56484.7,8096,80879.0,32427.5,230.7,13605.4,10558.2,13.0543,0.980383,1.43187,9150521.4,6.839997578106079,medium
6785,PALM BAY INTERNATIONAL INC,15527,Roscato Rosso,6.57,9.99,750.0,20795,136623.0,20760,223386.0,85866.3,2319.22,13605.4,70838.6,31.7113,0.998317,1.63506,4781805.0,6.569992786727579,large
6785,PALM BAY INTERNATIONAL INC,19662,Santa Rita 120 Svgn Bl,4.07,5.99,750.0,14267,58066.7,14036,84075.6,31309.7,1568.25,13605.4,10835.3,12.8875,0.983809,1.44792,13413407.7,4.070000700918203,large
6785,PALM BAY INTERNATIONAL INC,24779,Straccali Chianti,6.84,9.99,1500.0,10625,72675.0,10585,113039.0,52790.7,2369.09,13605.4,24389.6,21.5763,0.996235,1.55541,2907000.0,6.84,medium
6785,PALM BAY INTERNATIONAL INC,32368,Cavit Pinot Noir Delle Vene,6.45,9.99,1500.0,18876,121750.0,18356,196006.0,77646.2,4114.01,13605.4,56536.4,28.8442,0.972452,1.6099,63310000.0,6.449989404534859,large
6785,PALM BAY INTERNATIONAL INC,38131,Principato Pnt Gr Sicilia,6.84,9.99,1500.0,6004,41067.4,5993,62396.1,29851.4,1341.91,13605.4,6381.39,10.2272,0.998168,1.51936,451741.4,6.840006662225184,medium
6830,PARK STREET IMPORTS LLC,2579,Stillhouse Apple Crisp Moons,16.9,22.99,750.0,1914,32346.6,1438,33253.6,22685.2,1133.21,360.29,-586.48,-1.76366,0.751306,1.02804,15396981.6,16.9,small
7153,PINE STATE TRADING CO,435,Il Tramonto Limoncello,12.79,17.99,750.0,8351,106809.0,7807,132010.0,83425.0,6150.78,15884.8,3165.04,2.39758,0.934858,1.23594,58104096.0,12.789965273619925,medium
7153,PINE STATE TRADING CO,2030,Glen Moray 12 Yr Scotch,23.48,30.99,750.0,2073,48674.0,2023,62073.8,50890.4,1595.33,15884.8,-4080.42,-6.5735,0.97588,1.2753,2433700.0,23.479980704293293,small
7153,PINE STATE TRADING CO,2035,Glen Moray Classic Scotch,14.28,19.99,750.0,2893,41312.0,2868,56156.3,43128.1,2261.12,15884.8,-3301.66,-5.87941,0.991358,1.35932,1032800.0,14.279986173522294,small
7153,PINE STATE TRADING CO,3556,Hard Rock Vodka,9.48,12.99,1750.0,7660,72616.8,7580,98464.2,24408.2,13927.0,15884.8,-3964.45,-4.02629,0.989556,1.35594,5809344.0,9.48,medium
7153,PINE STATE TRADING CO,6081,Kinky Blue Liqueur,1.46,1.99,50.0,29741,43421.9,29607,58917.9,20546.8,1536.46,15884.8,-1925.21,-3.26761,0.995494,1.35687,5818534.600000001,1.4600013449446891,large
7153,PINE STATE TRADING CO,8655,Plomari Ouzo,12.3,15.99,750.0,2733,33615.9,2717,47849.8,30275.9,2140.86,15884.8,-3791.75,-7.92427,0.994146,1.42343,537854.4,12.3,small
7153,PINE STATE TRADING CO,10451,Line 39 Cab Svgn Lake Cnty,5.29,9.99,750.0,14006,74091.7,13614,132793.0,59282.3,1518.31,15884.8,41298.6,31.0999,0.972012,1.79228,29043946.4,5.2899971440811075,large
7153,PINE STATE TRADING CO,10579,High Note Malbec Mendoza,6.62,9.99,750.0,6397,42348.1,5485,59715.3,31844.6,609.53,15884.8,872.858,1.4617,0.857433,1.41011,38621467.199999996,6.619993747068938,medium
7153,PINE STATE TRADING CO,11196,Angelini Pnt Grigio Veneto,5.88,10.99,750.0,6850,40278.0,5697,58661.0,31170.8,633.8,15884.8,1864.41,3.17828,0.831679,1.4564,46440534.0,5.88,medium
7153,PINE STATE TRADING CO,13430,Agua de Piedra Malbec Selccn,5.91,11.99,750.0,12674,74903.3,12148,134121.0,60175.1,1354.87,15884.8,41977.5,31.2983,0.958498,1.79058,39399135.800000004,5.90999684393246,large
7153,PINE STATE TRADING CO,14393,Ch Montaud Cotes de Prov Rse,6.5,10.99,750.0,29622,192543.0,28294,328398.0,88746.9,3169.08,15884.8,116801.0,35.5669,0.955168,1.70558,255697104.0,6.5,large
7153,PINE STATE TRADING CO,19302,Tomaiolo Chianti Clsco Rsva,7.43,11.99,750.0,7257,53919.5,6031,72006.7,38544.8,670.96,15884.8,1531.4,2.12674,0.83106,1.33545,66105307.0,7.429998622020118,medium
7153,PINE STATE TRADING CO,19645,Line 39 Pnt Nr,5.26,9.99,750.0,10515,55308.9,9956,95742.8,40412.1,1111.18,15884.8,23437.9,24.4801,0.946838,1.73106,30917675.1,5.26,medium
7153,PINE STATE TRADING CO,22963,Phillipine de St-Cyrille CdP,16.55,24.99,750.0,3014,49881.7,2788,70569.1,42448.2,309.44,15884.8,4493.16,6.36703,0.925017,1.41473,11273264.2,16.55,small
7153,PINE STATE TRADING CO,24840,Honig Svgn Bl Napa,8.44,13.99,750.0,6332,53442.1,5289,81443.1,40942.5,588.66,15884.8,11527.6,14.1541,0.835281,1.52395,55740110.3,8.440003158559696,medium
7153,PINE STATE TRADING CO,25711,Alexander Vly Vyd Cab Svgn,9.73,16.99,750.0,4346,42286.6,3918,63030.8,23640.4,437.89,15884.8,4421.53,7.01487,0.901519,1.49056,18098664.8,9.730004601932812,small
7153,PINE STATE TRADING CO,25832,Dry Creek Fume Bl Sonoma,6.53,11.99,750.0,7630,49823.9,7243,78827.6,40070.6,806.09,15884.8,12312.8,15.6199,0.949279,1.58212,19281849.3,6.53,medium
7153,PINE STATE TRADING CO,39691,Smith & Hook Lucia Cab Svgn,13.79,21.99,750.0,3532,48706.3,3365,73005.4,40736.2,373.88,15884.8,8040.37,11.0134,0.952718,1.49889,8133952.100000001,13.790005662514156,small
7153,PINE STATE TRADING CO,45496,Conquista Malbec Mendoza,5.29,8.99,750.0,9209,48715.6,9149,73048.9,35698.9,1019.42,15884.8,7429.06,10.17,0.993485,1.4995,2922936.0,5.289998914105766,medium
7154,PREMIER DISTRIBUTORS,8252,Gazdina Rakija Plum Brandy,16.01,20.49,750.0,2098,33589.0,2050,41181.0,25576.8,1615.6,432.37,5544.05,13.4626,0.977121,1.22603,1612272.0,16.010009532888464,small
7239,REMY COINTREAU USA INC,500,Remy Martin Louis XIII,2290.07,2999.99,750.0,31,70992.2,28,85049.7,72999.8,22.1,16978.7,-2943.22,-3.46059,0.903226,1.19802,212976.59999999998,2290.0709677419354,small
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,9415,330937.0,9148,444073.0,151789.0,7204.4,16978.7,88952.2,20.031,0.971641,1.34186,88360179.0,35.14997344662772,medium
7239,REMY COINTREAU USA INC,2280,The Botanist Islay Dry Gin,27.4,36.99,750.0,3239,88748.6,2662,99373.4,78847.9,2098.84,16978.7,-8452.72,-8.50602,0.821859,1.11972,51207942.2,27.400000000000002,small
7239,REMY COINTREAU USA INC,4091,Mount Gay Black Barrel Rum,21.7,27.99,750.0,1949,42293.3,1877,52705.2,40875.4,1480.14,16978.7,-8046.88,-15.2677,0.963058,1.24618,3045117.6,21.700000000000003,small
7239,REMY COINTREAU USA INC,4254,Remy Martin 1738 Accord Royl,23.43,29.99,375.0,3503,82075.3,2837,72486.6,44047.8,1112.75,16978.7,-27680.1,-38.1865,0.809877,0.883172,54662149.800000004,23.430002854695974,small
7239,REMY COINTREAU USA INC,4437,Mount Gay Eclipse,23.48,30.99,1750.0,14171,332735.0,13562,461672.0,235529.0,24922.6,16978.7,87036.1,18.8523,0.957025,1.38751,202635615.0,23.479994354667983,large
7239,REMY COINTREAU USA INC,4528,Remy Martin XO Cognac,106.86,139.99,750.0,1013,108249.0,851,129066.0,100698.0,671.03,16978.7,3167.62,2.45425,0.840079,1.19231,17536338.0,106.85982230997038,small
7239,REMY COINTREAU USA INC,4702,Metaxa Amphora,16.66,25.99,750.0,2177,36268.8,2154,51872.5,36006.1,1697.38,16978.7,-3072.41,-5.92301,0.989435,1.43022,834182.4,16.659990813045475,small
7239,REMY COINTREAU USA INC,4722,Remy Martin VSOP Cognac,27.77,34.99,750.0,19910,552901.0,18637,665393.0,204515.0,14677.7,16978.7,80835.6,12.1486,0.936062,1.20346,703842973.0,27.770015067805122,large
7239,REMY COINTREAU USA INC,4737,St Remy VSOP Authentic Brndy,7.91,10.99,750.0,7852,62109.3,7846,90567.5,58197.8,6181.45,16978.7,5298.1,5.84989,0.999236,1.4582,372655.80000000005,7.9099974528782475,medium
7239,REMY COINTREAU USA INC,4785,Remy Martin XO Excellence,53.95,74.99,375.0,1101,59399.0,274,21237.3,6609.13,107.64,16978.7,-55248.0,-260.147,0.248865,0.357536,49122973.0,53.950045413260675,small
7239,REMY COINTREAU USA INC,4898,Mount Gay Extra Old Rum,29.84,39.99,750.0,2013,60067.9,1335,54170.7,38524.5,1052.64,16978.7,-23928.6,-44.1726,0.663189,0.901823,40726036.2,29.839990064580228,small
7239,REMY COINTREAU USA INC,5124,Cointreau Liqueur,51.53,66.99,1750.0,4269,219982.0,4150,279734.0,204524.0,7629.18,16978.7,35145.1,12.5637,0.972125,1.27163,26177858.0,51.53010072616538,small
7239,REMY COINTREAU USA INC,5233,Cointreau Liqueur,14.5,18.99,375.0,10071,146030.0,9825,198562.0,133100.0,3853.21,16978.7,31700.4,15.965,0.975573,1.35974,35923380.0,14.500049647502731,medium
7239,REMY COINTREAU USA INC,5242,Cointreau Liqueur,22.05,29.99,750.0,25361,559210.0,24770,763368.0,351898.0,19504.8,16978.7,167675.0,21.9651,0.976696,1.36508,330493110.0,22.04999802846891,large
7239,REMY COINTREAU USA INC,8166,Mount Gay Eclipse,15.14,19.99,750.0,10955,165859.0,10608,217856.0,135722.0,8357.76,16978.7,26660.8,12.2378,0.968325,1.3135,57553073.0,15.14002738475582,large
7239,REMY COINTREAU USA INC,8280,Piper Sonoma Brut,8.9,12.99,750.0,5134,45692.6,5117,72035.8,30252.6,570.93,16978.7,8793.63,12.2073,0.996689,1.57653,776774.2,8.9,medium
7239,REMY COINTREAU USA INC,8637,Metaxa Ouzo,13.48,18.99,750.0,2494,33619.1,2482,45723.2,34554.3,1956.65,16978.7,-6831.26,-14.9405,0.995188,1.36004,403429.19999999995,13.479991980753809,small
7240,"PREMIUM PORT WINES, INC.",8265,Cockburns Fine Ruby Port,6.89,9.99,750.0,6126,42208.1,6058,60519.4,36123.8,672.13,301.2,17337.9,28.6486,0.9889,1.43383,2870150.8,6.8899934704538035,medium
7245,PROXIMO SPIRITS INC.,77,Three Olives Espresso Vodka,10.39,12.99,750.0,10932,113583.0,10429,143417.0,85655.8,8214.33,38994.8,-17375.9,-12.1157,0.953988,1.26265,57132249.0,10.389956092206367,large
7245,PROXIMO SPIRITS INC.,79,Three Olives Loopy Vodka,9.62,14.99,750.0,5779,55594.0,5686,78923.1,57811.5,4481.28,38994.8,-20146.9,-25.5272,0.983907,1.41963,5170242.0,9.620003460806368,medium
7245,PROXIMO SPIRITS INC.,1464,Tin Cup Whiskey,19.22,25.99,750.0,3101,59601.2,2800,73331.0,56336.5,2207.5,38994.8,-27472.5,-37.4637,0.902935,1.23036,17939961.2,19.21999355046759,small
7245,PROXIMO SPIRITS INC.,2952,Old Bushmills,14.61,18.99,750.0,5875,85833.8,5782,132962.0,103538.0,4558.62,38994.8,3575.03,2.68875,0.98417,1.54907,7982543.4,14.610008510638298,medium
7245,PROXIMO SPIRITS INC.,3776,Jose Cuervo Especial Silver,18.56,25.99,1750.0,26795,497315.0,25596,684036.0,295187.0,47031.4,38994.8,100695.0,14.7207,0.955253,1.37546,596280685.0,18.55999253592088,large
7245,PROXIMO SPIRITS INC.,3780,Three Olives Raspberry Vodk,10.31,12.99,750.0,6617,68221.3,6394,83992.1,59336.9,5039.45,38994.8,-28263.4,-33.6501,0.966299,1.23117,15213349.9,10.310004533776636,medium
7245,PROXIMO SPIRITS INC.,3781,Three Olives Vanilla Vodka,9.29,11.99,750.0,7233,67194.6,6773,86087.3,58994.8,5336.96,38994.8,-25439.0,-29.5503,0.936403,1.28116,30909516.000000004,9.290004147656575,medium
7245,PROXIMO SPIRITS INC.,3791,Jose Cuervo Especial Silver,6.56,10.99,375.0,7217,47343.5,7109,74423.9,56156.6,2785.79,38994.8,-14700.2,-19.752,0.985035,1.572,5113098.0,6.559997228765415,medium
7245,PROXIMO SPIRITS INC.,3802,Three Olives Vodka,13.43,18.99,1750.0,77066,1035000.0,74722,1408630.0,331727.0,137289.0,38994.8,197348.0,14.0099,0.969585,1.361,2426040000.0,13.430046972724677,large
7245,PROXIMO SPIRITS INC.,3969,Jose Cuervo Tradicional,14.67,18.49,750.0,4330,63521.1,4231,82979.2,63269.8,3335.47,38994.8,-22872.2,-27.5637,0.977136,1.30632,6288588.899999999,14.67,small
7245,PROXIMO SPIRITS INC.,3981,Three Olives Berry Vodka,9.37,11.99,750.0,3554,33301.0,3218,40313.8,24417.5,2535.09,38994.8,-34517.0,-85.6208,0.905459,1.21059,11189136.0,9.370005627462014,small
7245,PROXIMO SPIRITS INC.,4130,Kraken Black Spiced Rum,6.81,10.99,375.0,8226,56019.1,8110,88537.9,65722.9,3178.05,38994.8,-9653.99,-10.9038,0.985898,1.5805,6498215.6,6.810004862630683,medium
7245,PROXIMO SPIRITS INC.,4174,Kraken Black Spiced Rum,21.59,29.99,1750.0,8290,178981.0,7883,230394.0,167080.0,14489.6,38994.8,-2071.34,-0.89904,0.950905,1.28725,72845267.0,21.589987937273825,medium
7245,PROXIMO SPIRITS INC.,4187,Kraken Black Spiced Rum,12.85,17.99,750.0,9933,127639.0,9737,190626.0,128263.0,7673.11,38994.8,16318.7,8.5606,0.980268,1.49347,25017244.0,12.849994966274036,medium
7245,PROXIMO SPIRITS INC.,4366,Kracken Black Rum,14.81,19.99,750.0,2846,42149.3,2174,38626.3,29042.7,1713.67,38994.8,-44231.4,-114.511,0.763879,0.916416,28324329.6,14.810014054813776,small
7245,PROXIMO SPIRITS INC.,5714,Jose Cuervo Lime Margarita,7.14,9.99,200.0,7288,52036.3,7278,72707.2,47902.1,1528.38,38994.8,-19852.3,-27.3044,0.998628,1.39724,520363.0,7.139997255762898,medium
7245,PROXIMO SPIRITS INC.,5758,1800 Ultimate Margarita RTD,13.33,19.99,1750.0,7621,101588.0,7568,149258.0,102472.0,13910.0,38994.8,-5234.41,-3.50694,0.993046,1.46925,5384164.0,13.330009185146306,medium
7245,PROXIMO SPIRITS INC.,5765,Jose Cuervo Lime Margarita,10.36,13.99,1750.0,17257,178783.0,17169,251755.0,131402.0,31547.5,38994.8,2430.49,0.965417,0.994901,1.40817,15732904.0,10.36002781479979,large
7245,PROXIMO SPIRITS INC.,5798,1800 Raspberry Margarita RTD,15.87,19.99,1750.0,2376,37707.1,2052,35943.5,26041.1,3771.73,38994.8,-44530.2,-123.889,0.863636,0.953228,12217100.4,15.869991582491583,small
7245,PROXIMO SPIRITS INC.,8159,Jose Cuervo Especial,19.69,25.99,1750.0,59088,1163440.0,58610,1549700.0,431498.0,107685.0,38994.8,239579.0,15.4597,0.99191,1.332,556124320.0,19.689953966964527,large
7245,PROXIMO SPIRITS INC.,8323,Jose Cuervo Gold w/Marg Mix,11.9,14.99,750.0,8639,102804.0,8364,132660.0,75569.5,6588.56,38994.8,-15727.1,-11.8551,0.968168,1.29042,28271100.0,11.899988424586178,medium
7245,PROXIMO SPIRITS INC.,8424,1800 Coconut Tequila,16.29,21.99,750.0,8136,132535.0,8041,199139.0,125786.0,6334.45,38994.8,21273.9,10.683,0.988324,1.50253,12590825.0,16.289945919370698,medium
7245,PROXIMO SPIRITS INC.,8437,Maestro Dobel Diamond Tequla,26.31,49.99,750.0,2102,55303.6,1802,66067.0,47062.3,1420.32,38994.8,-29651.7,-44.8813,0.857279,1.19462,16591080.0,26.30999048525214,small
